逐步	逐步	zhúbù	step by step; gradually	5
试卷	試卷	shìjuàn	exam paper; test paper	5
委屈	委屈	wěiqu	feel wronged; nurse a grievance	5
书架	書架	shūjià	bookshelf	5
农村	農村	nóngcūn	rural area; countryside	5
除夕	除夕	chúxī	Lunar New Year's Eve	5
押金	押金	yājīn	security deposit; down payment	5
公元	公元	gōngyuán	(year) AD or CE; Christian era; common era	5
充电器	充電器	chōngdiànqì	battery charger	5
退步	退步	tuìbù	to degenerate; to regress	5
风俗	風俗	fēngsú	social custom	5
概括	概括	gàikuò	summarize; generalize	5
果实	果實	guǒshí	fruit; gains; results	5
次要	次要	cìyào	secondary; less important	5
往返	往返	wǎngfǎn	go back and forth; go to and fro	5
好客	好客	hàokè	hospitable; to enjoy having guests	5
着凉	著涼	zháo liáng	catch a cold	5
提倡	提倡	tíchàng	promote; to advocate; proposal	5
拐弯	拐彎	guǎi wān	turn a corner; make a turn	5
发愁	發愁	fā chóu	worry about sth.	5
能干	能干	nénggàn	capable; competent	5
看不起	看不起	kàn bu qǐ	look down upon; despise	5
广大	廣大	guǎngdà	vast; extensive	5
省略	省略	shěnglüè	to omit; to leave out; abbreviate	5
均匀	均勻	jūnyún	even; well-distributed	5
湿润	濕潤	shīrùn	moist; humid	5
吃亏	吃虧	chīkuī	suffer losses; get the worst of	5
学问	學問	xuéwen	learning; knowledge	5
鲜艳	鮮艷	xiānyàn	bright-colored	5
内科	內科	nèikē	internal medicine	5
不见得	不見得	bújiàndé	not necessarily; not likely	5
孝顺	孝順	xiàoshùn	filial piety	5
光盘	光盤	guāngpán	CD (compact disc)	5
声调	聲調	shēngdiào	tone; note	5
灾害	災害	zāihài	disaster; calamity	5
陆续	陸續	lùxù	in turn; successively; one after another	5
爱惜	愛惜	àixī	cherish; treasure; use sparingly	5
国庆节	國慶節	Guóqìng Jié	National Day	5
一律	一律	yílǜ	same; uniformly; all; without exception	5
片面	片面	piànmiàn	one-sided; unilateral	5
鞭炮	鞭炮	biānpào	firecracker; a long string of small firecrackers	5
清淡	清淡	qīngdàn	light (of food, not greasy or strongly flavored) ; insipid;  slack (sales)	5
开水	開水	kāishuǐ	boiled water; boil water	5
馒头	饅頭	mántou	steamed bun/roll	5
经商	經商	jīng shāng	trade; be in business; do commerce	5
扇子	扇子	shànzi	fan (for waving)	5
与其	與其	yǔqí	rather than; better than	5
日用品	日用品	rìyòngpǐn	daily necessities	5
胡同	胡同	hútòng	lane; alley	5
干活儿	干活兒	gàn huór	do manual labor; to work	5
中旬	中旬	zhōngxún	middle third of a month	5
教材	教材	jiàocái	teaching materials	5
鼠标	鼠標	shǔ biāo	mouse (computer)	5
本科	本科	běnkē	undergraduate	5
文具	文具	wénjù	stationery; writing supplies	5
煤炭	煤炭	méitàn	coal	5
推辞	推辭	tuīcí	to decline; turn down	5
急忙	急忙	jímáng	hastily	5
提纲	提綱	tígāng	outline; the key point	5
成语	成語	chéngyǔ	idiom; proverb	5
元旦	元旦	yuándàn	New Year's Day	5
近代	近代	jìndài	modern times; latest generation	5
汇率	匯率	huìlǜ	exchange rate	5
华裔	華裔	Huáyì	person of Chinese descent	5
粘贴	粘貼	zhāntiē	to paste	5
拼音	拼音	pīnyīn	pinyin; phonetic writing	5
虚心	虛心	xūxīn	modest; open-minded	5
挂号	挂號	guà hào	register; check into hospital; send by registered mail	5
尺子	尺子	chǐzi	ruler (measuring instrument)	5
标点	標點	biāodiǎn	punctuation; punctuation mark; punctuate	5
归纳	歸納	guīnà	conclude from the facts; induce; sum up from the facts	5
太极拳	太極拳	tàijíquán	Tai chi, a Chinese martial art	5
人民币	人民幣	rénmínbì	(currency) renminbi (RMB)	5
名胜古迹	名勝古跡	míngshènggǔjì	famous scenic spots and ancient historic sites	5
连忙	連忙	liánmáng	promptly; at once	5
哦	哦	ò, ó, é	oh (indicates understanding) | oh (indicates doubt) | to chant	6
嘿	嘿	hēi	hey; interjection for calling attention	6
嗨	嗨	hāi	hey/hi (loanword); oh; alas;	6
嘛	嘛	ma, má	(used to persuade somebody to do something); (particle indicating obviousness) | (colloqial) what?	6
家伙	家伙	jiāhuo	guy; chap; tool; weapon	6
啦	啦	la, lā, lá	sentence-final particle: a contraction of 了 (le) and 啊 (a); (onomatopoeia)	6
喂	喂	wèi, wéi	hey; to feed | hello (on the phone)	6
哇	哇	wā, wa	wow; (sound of crying or vomiting) | (used for 啊 after words ending with u or ao)	6
拜托	拜托	bàituō	ask a favor; request; please!	6
而已	而已	éryǐ	that's all; nothing more	6
夫人	夫人	fūrén	lady; madam; Mrs.; wife	6
尸体	尸體	shītǐ	dead body; corpse; carcass	6
现场	現場	xiànchǎng	scene (of event or incident); on the spot	6
监狱	監獄	jiānyù	prison; jail	6
啥	啥	shá	(spoken) what	6
死亡	死亡	sǐwáng	to die; death; be dead	6
拥有	擁有	yōngyǒu	have; possess	6
凶手	凶手	xiōngshǒu	murderer; assassin; assailant	6
屁股	屁股	pìgu	butt; rear; rump	6
选手	選手	xuǎnshǒu	athlete; contestant; player	6
投票	投票	tóupiào	vote; poll	6
撒谎	撒謊	sā huǎng	to tell lies	6
武器	武器	wǔqì	weapon; arms	6
发誓	發誓	fāshì	to vow; to pledge; swear	6
心眼儿	心眼兒	xīnyǎnr	one's thoughts; mind; intention; willingness to accept new ideas	6
意识	意識	yìshi	realize; consciousness; awareness; sense	6
线索	線索	xiànsuǒ	trail; clues; hints; thread (of a story)	6
砸	砸	zá	to smash; to pound; to break; fail	6
失踪	失蹤	shī zōng	be missing; be unaccounted for	6
真相	真相	zhēnxiàng	the actual facts; reality	6
恐怖	恐怖	kǒngbù	afraid; terror	6
性感	性感	xìnggǎn	sex appeal; sexy; sexuality	6
意味着	意味著	yìwèizhe	signify; to mean; imply	6
交易	交易	jiāoyì	business transaction; deal; trade	6
恶心	惡心	ěxin	disgusting; nauseous; make somebody embarrassed (èxīn: bad/vicious habit; vice)	6
舞蹈	舞蹈	wǔdǎo	a dance	6
副	副	fù	vice-; secondary; auxiliary; deputy; assistant; classifier for pairs (i.e. glasses)	6
事件	事件	shìjiàn	event; happening; incident	6
攻击	攻擊	gōngjī	to attack; accuse; to charge	6
试图	試圖	shìtú	to try; to attempt	6
淘汰	淘汰	táotài	eliminate (in a competition); natural selection; die/phase out	6
子弹	子彈	zǐdàn	bullet; cartridge	6
毒品	毒品	dúpǐn	drugs; narcotics; poison	6
袭击	襲擊	xíjī	surprise attack; to raid	6
灵魂	靈魂	línghún	soul; spirit; conscience	6
爆炸	爆炸	bàozhà	explode; explosion; blow up	6
玩意儿	玩意兒	wányìr	thing; toy; gadget	6
盯	盯	dīng	to stare; to gaze	6
愚蠢	愚蠢	yúchǔn	silly; stupid	6
跟踪	跟蹤	gēnzōng	follow somebody's tracks; tail; shadow	6
绑架	綁架	bǎngjià	kidnap; stalking	6
客户	客戶	kèhù	customer; account; client	6
将军	將軍	jiāngjūn	a general (military officer)	6
州	州	zhōu	province; sub-prefecture; (United States) state	6
毫无	毫無	háo wú	not at all; completely without; not in the least	6
逮捕	逮捕	dàibǔ	to arrest; to capture	6
成员	成員	chéngyuán	member	6
监视	監視	jiānshì	oversee; to monitor	6
警告	警告	jǐnggào	to warn; admonish	6
尝试	嘗試	chángshì	to try; attempt	6
搭	搭	dā	to erect; to build; travel by (car, plane, etc.); to hang; to join	6
搭档	搭檔	dādàng	team up; cooperate; work together	6
对付	對付	duìfu	to handle; deal with	6
荣幸	榮幸	róngxìng	honored	6
队伍	隊伍	duìwu	ranks; troops	6
同志	同志	tóngzhì	comrade; gay (slang)	6
偶像	偶像	ǒuxiàng	Idol	6
军队	軍隊	jūnduì	army troops	6
侦探	偵探	zhēntàn	detective	6
确保	確保	quèbǎo	ensure; guarantee	6
耍	耍	shuǎ	play/mess around with; juggle	6
战斗	戰斗	zhàndòu	to fight; to battle; to struggle	6
展示	展示	zhǎnshì	open up; reveal; to display	6
进展	進展	jìnzhǎn	make progress; development; make headway	6
乐意	樂意	lèyì	be happy/willing do something; content; satisfied	6
丢三落四	丟三落四	diūsān làsì	forgetful; scatterbrained	6
解雇	解雇	jiěgù	fire; lay off; dismiss from	6
时光	時光	shíguāng	time; era; period of time	6
无辜	無辜	wúgū	innocent	6
恐惧	恐懼	kǒngjù	fear; dread; phobia	6
惊讶	驚訝	jīngyà	surprised; astonished; astound	6
事业	事業	shìyè	undertaking; project; cause; enterprise	6
不可思议	不可思議	bùkěsīyì	unimaginable; inconceivable	6
案件	案件	ànjiàn	legal case; judicial case	6
档案	檔案	dàng'àn	file; record; archive	6
协议	協議	xiéyì	agreement; pact; protocol	6
抢劫	搶劫	qiǎngjié	rob; looting	6
代价	代價	dàijià	price; cost; expense	6
背叛	背叛	bèipàn	betray; forsake	6
天堂	天堂	tiāntáng	paradise; heaven	6
释放	釋放	shìfàng	release; set free; liberate (a prisoner)	6
执行	執行	zhíxíng	implementation; carry out; execute	6
报警	報警	bàojǐng	report (an incident) to the police	6
折	折	zhé, shé, zhē	to break; to fracture; convert into; to fold | lose money | turn/roll over	6
折磨	折磨	zhémó	persecute; to torture	6
卷	卷	juǎn, juàn	to roll (up); to coil; (mw for tapes) | rolled document; file	6
艘	艘	sōu	(mw for boats and ships)	6
罪犯	罪犯	zuìfàn	criminal	6
情报	情報	qíngbào	intelligence; information-gathering	6
刺	刺	cì	thorn; to sting; to prick; pierce; stab	6
暴力	暴力	bàolì	violence; (use) force	6
事故	事故	shìgù	accident	6
神经	神經	shénjīng	nerve	6
牺牲	犧牲	xīshēng	sacrifice (one's life, etc.)	6
愤怒	憤怒	fènnù	angry; indignant; furious; anger; indignation; wrath; ire	6
婴儿	嬰兒	yīng'ér	baby infant	6
塔	塔	tǎ	pagoda; tower	6
信仰	信仰	xìnyǎng	firm belief; faith; believe in (a religion)	6
魔鬼	魔鬼	móguǐ	devil; demon; monster	6
孤独	孤獨	gūdú	lonely; solitary	6
惩罚	懲罰	chéngfá	penalty; punishment; to punish; to penalize	6
神奇	神奇	shénqí	miraculous; magical; mystical	6
磅	磅	bàng, bāng, páng	pound; weigh; scale	6
承诺	承諾	chéngnuò	to promise; to undertake	6
间谍	間諜	jiàndié	a spy; intelligence agent	6
确信	確信	quèxìn	confident; be certain of; to firmly believe	6
哼	哼	hēng	groan; snort; to hum; croon	6
尴尬	尷尬	gāngà	awkward; embarrassed	6
生物	生物	shēngwù	organism; living creature; life form	6
能量	能量	néngliàng	energy; capabilities	6
清醒	清醒	qīngxǐng	clear-headed; sober; regain consciousness	6
指望	指望	zhǐwàng	hope for; count on; hope	6
染	染	rǎn	dye; to catch (a disease)	6
感染	感染	gǎnrǎn	infection; infect; influence	6
抛弃	拋棄	pāoqì	discard; abandon; dump (sb)	6
美妙	美妙	měimiào	beautiful (when describing a work of art); wonderful; splendid	6
揍	揍	zòu	(informal) beat; hit; (regional) smash; break	6
擅长	擅長	shàncháng	be good at; be expert in	6
忍受	忍受	rěnshòu	to bear; endure; tolerate	6
动手	動手	dòngshǒu	get to work; to touch; strike a blow	6
清理	清理	qīnglǐ	cleanup; put in order; check up	6
完毕	完畢	wánbì	finish; end; complete	6
机构	機構	jīgòu	structure; organization; institution	6
即将	即將	jíjiāng	will shortly; soon; be on the verge of	6
钻石	鑽石	zuànshí	diamond	6
艰难	艱難	jiānnán	difficult; arduous	6
坦白	坦白	tǎnbái	honest; forthcoming; to confess	6
慈善	慈善	císhàn	philanthropic; benevolent; charitable	6
痕迹	痕跡	hénjì	vestige; trace	6
区域	區域	qūyù	area; region; district	6
镜头	鏡頭	jìngtóu	camera shot (in a movie, etc.); scene; camera lens	6
联盟	聯盟	liánméng	alliance; union; coalition	6
审判	審判	shěnpàn	put (someone) to trial; to try somebody	6
基地	基地	jīdì	base (of operations)	6
嫉妒	嫉妒	jídù	to be jealous; to envy, covet; to hate; to begrudge	6
摇滚	搖滾	yáogǔn	rock and roll	6
保姆	保姆	bǎomǔ	nanny; housekeeper	6
打架	打架	dǎ jià	to fight; scuffle; to come to blows	6
天赋	天賦	tiānfù	natural talent	6
打击	打擊	dǎjī	to strike; to hit; to attack	6
类似	類似	lèisì	similar; analogous	6
激情	激情	jīqíng	passion; strong emotion; fervor; enthusiasm	6
注射	注射	zhùshè	injection; inject (medicine)	6
转移	轉移	zhuǎnyí	to shift; divert; migrate	6
摆脱	擺脫	bǎituō	break away; free oneself from; cast off	6
助手	助手	zhùshǒu	assistant; helper	6
保密	保密	bǎo mì	keep secret/confidential	6
栋	棟	dòng	roof beam; (mw for buildings)	6
迷人	迷人	mírén	charming; enchanting; cute	6
除	除	chú	besides; except; remove; to divide (mathematics)	6
开除	開除	kāichú	expel; to discharge; to kick out	6
仪式	儀式	yíshì	ceremony	6
混乱	混亂	hùnluàn	confusion; chaotic	6
联络	聯絡	liánluò	communication; to contact	6
癌症	癌症	áizhèng	cancer	6
剑	劍	jiàn	sword	6
天才	天才	tiāncái	talent; gift; a genius; talented	6
发射	發射	fāshè	to launch; to shoot (a projectile); to fire (a rocket)	6
生存	生存	shēngcún	exist; survive	6
结局	結局	jiéjú	conclusion; ending	6
非法	非法	fēifǎ	illegal	6
人家	人家	rénjiā	other people; others; they; I; family; household	6
动机	動機	dòngjī	motive; motivation; intention	6
欺骗	欺騙	qīpiàn	deceive; to cheat; to dupe	6
并非	並非	bìngfēi	really isn't	6
人质	人質	rénzhì	hostage	6
扮演	扮演	bànyǎn	play the part of; act	6
宇宙	宇宙	yǔzhòu	universe; cosmos	6
剧本	劇本	jùběn	script for a play; opera; movie; etc	6
证实	証實	zhèngshí	confirm; verify	6
被告	被告	bèigào	defendant	6
扣	扣	kòu	to fasten; to button; button; buckle; knot; to arrest; to confiscate; to deduct (money); discount; to knock; put upside down; to smash or spike (a ball); to cover (with a bowl etc); fig. to tag a label on sb	6
时机	時機	shíjī	opportune time; opportunity	6
辩护	辯護	biànhù	speak in defense of; argue in favor of; defend	6
起码	起碼	qǐmǎ	at the minimum; at the very least	6
隐瞒	隱瞞	yǐnmán	conceal; hide; (a taboo subject); cover up	6
宁愿	寧願	nìngyuàn	would rather; better	6
社区	社區	shèqū	community	6
助理	助理	zhùlǐ	assistant	6
渴望	渴望	kěwàng	to thirst for; to long for; to yearn for	6
溜	溜	liū	slip away; to skate; to glide	6
太空	太空	tàikōng	outer space	6
毁灭	毀滅	huǐmiè	perish; ruin; destroy	6
眼神	眼神	yǎnshén	expression or emotion showing in one's eyes	6
古怪	古怪	gǔguài	eccentric; grotesque; oddly	6
进攻	進攻	jìngōng	attack (military); assault	6
报复	報復	bàofu	retaliate; revenge	6
荒谬	荒謬	huāngmiù	ridiculous; nonsensical	6
拨	撥	bō	to dial; move with a hand/foot; stir; poke; allocate (money)	6
卫星	衛星	wèixīng	satellite	6
期望	期望	qīwàng	hope; expectation	6
嘲笑	嘲笑	cháoxiào	jeer; mock; scoff	6
冒犯	冒犯	màofàn	to offend	6
娃娃	娃娃	wáwa	baby; child; doll	6
达成	達成	dá chéng	to reach (an agreement); achieve	6
夫妇	夫婦	fūfù	married couple; husband and wife	6
新娘	新娘	xīnniáng	bride	6
竞选	競選	jìngxuǎn	run for (electoral) office; take part in an election	6
亲密	親密	qīnmì	intimate; close; familiarity	6
割	割	gē	to cut (apart/off)	6
制服	制服	zhìfú	uniform; to subdue; to bring under control	6
直播	直播	zhíbō	live broadcast (not recorded)	6
崩溃	崩潰	bēngkuì	collapse; crumble; fall apart	6
宗教	宗教	zōngjiào	religion	6
乘	乘	chéng	to ride; to mount; make use of; multiply	6
陷入	陷入	xiànrù	sink into; get caught up in; land in (a predicament)	6
回报	回報	huíbào	repayment; payback	6
试验	試驗	shìyàn	experiment; test	6
异常	異常	yìcháng	exceptional; abnormal	6
疾病	疾病	jíbìng	disease; illness; sickness; ailment	6
展现	展現	zhǎnxiàn	come out; emerge; express; show	6
强迫	強迫	qiǎngpò	compel; to force	6
暗示	暗示	ànshì	drop a hint; suggest	6
当事人	當事人	dāngshìrén	persons involved or implicated; party (to an affair)	6
绝望	絕望	jué wàng	desperation; forlorn; hopeless	6
沮丧	沮喪	jǔsàng	dejected; depressed; dispirited	6
灾难	災難	zāinàn	disaster; catastrophe	6
正义	正義	zhèngyì	justice; righteous	6
荣誉	榮譽	róngyù	honor; glory	6
技巧	技巧	jìqiǎo	skill; technique	6
提议	提議	tíyì	propose; suggest	6
中央	中央	zhōngyāng	central; middle; center	6
即便	即便	jíbiàn	even if; even though	6
机密	機密	jīmì	secret; classified (information)	6
忠诚	忠誠	zhōngchéng	honest; loyalty; devoted	6
走廊	走廊	zǒuláng	corridor; hallway	6
症状	症狀	zhèngzhuàng	symptom (of an illness)	6
当初	當初	dāngchū	at that time; at the outset; originally	6
系列	系列	xìliè	series	6
保重	保重	bǎozhòng	take care (of oneself)	6
震惊	震驚	zhènjīng	shock; astonish; amaze	6
反抗	反抗	fǎnkàng	resist; to revolt	6
心灵	心靈	xīnlíng	heart; soul; smart; quick-witted	6
掩护	掩護	yǎnhù	cover; shield; screen	6
活力	活力	huólì	energy; vitality; vigor	6
天生	天生	tiānshēng	innate; inherent; natural	6
枚	枚	méi	(mw for coins, rings, medals)	6
不止	不止	bùzhǐ	incessantly; more than	6
顾问	顧問	gùwèn	adviser; consultant	6
障碍	障礙	zhàng'ài	barrier; obstacle	6
危机	危機	wēijī	crisis	6
维持	維持	wéichí	maintain; preserve	6
保守	保守	bǎoshǒu	conservative (ideas, estimates, politically, etc.); to guard; to keep	6
主管	主管	zhǔguǎn	person in charge of (a position, etc.); preside over; Chief Operating Officer (COO)	6
主义	主義	zhǔyì	-ism; ideology	6
罐	罐	guàn	can; jar; pot; pitcher; jug	6
视频	視頻	shìpín	video	6
治安	治安	zhì'ān	law and order; public security	6
标记	標記	biāojì	sign; mark; symbol	6
出卖	出賣	chūmài	sell; betray; sell out	6
昏迷	昏迷	hūnmí	lose consciousness; be in a coma	6
凌晨	凌晨	língchén	early in the morning	6
侮辱	侮辱	wǔrǔ	to insult; humiliate	6
暴露	暴露	bàolù	expose; reveal; lay bare	6
绅士	紳士	shēnshì	gentleman	6
公民	公民	gōngmín	citizen	6
残忍	殘忍	cánrěn	brutal; bloody; merciless	6
造型	造型	zàoxíng	make a model; to mold	6
迹象	跡象	jìxiàng	mark; indication; sign	6
神圣	神聖	shénshèng	divine; holy; sacred	6
航空	航空	hángkōng	aviation	6
仓库	倉庫	cāngkù	depot; storehouse; warehouse	6
码头	碼頭	mǎtou	dock; wharf	6
本人	本人	běnrén	I; me; myself; oneself; in person	6
大不了	大不了	dàbuliǎo	at the worst; if worst comes to worst; serious, alarming	6
补偿	補償	bǔcháng	compensation; make up	6
冲动	沖動	chōngdòng	impulsive; act on impulse	6
演奏	演奏	yǎnzòu	give an instrumental performance	6
对抗	對抗	duìkàng	withstand; resist; antagonize	6
城堡	城堡	chéngbǎo	castle	6
本身	本身	běnshēn	itself; in itself; per se	6
按摩	按摩	ànmó	massage	6
熬	熬	áo	endure; to boil	6
奴隶	奴隸	núlì	slave	6
在意	在意	zài yì	care about; mind; care	6
拜访	拜訪	bàifǎng	pay a visit; call on	6
奖励	獎勵	jiǎnglì	to reward (as encouragement)	6
膝盖	膝蓋	xīgài	knee	6
引擎	引擎	yǐnqíng	engine	6
宰	宰	zǎi	slaughter; butcher; govern; rule; imperial official in dynastic China	6
贼	賊	zéi	thief	6
种族	種族	zhǒngzú	race; ethnicity	6
舌头	舌頭	shétou	tongue	6
消灭	消滅	xiāomiè	eliminate; perish; wipe out	6
乐趣	樂趣	lèqù	delight; pleasure; joy; fun	6
虐待	虐待	nüèdài	to abuse; maltreat; tyrannize	6
舔	舔	tiǎn	to lick	6
薪水	薪水	xīnshuǐ	salary; wage; pay; stipend	6
理智	理智	lǐzhì	reason; intellect; rational	6
诉讼	訴訟	sùsòng	lawsuit	6
封锁	封鎖	fēngsuǒ	to block off; to seal off; cordon off; blockade	6
基因	基因	jīyīn	gene	6
职位	職位	zhíwèi	(professional) position	6
可恶	可惡	kěwù	hateful; abominable; repulsive	6
确切	確切	quèqiè	definite; exact; precise	6
支援	支援	zhīyuán	to support; assist; aid	6
扎	扎	zhā, zā, zhá	to prick; push a needle into; penetrating | to tie | to struggle	6
压制	壓制	yāzhì	suppress; inhibit; stifle	6
排练	排練	páiliàn	to rehearse	6
评论	評論	pínglùn	comment on; discuss; remark	6
基金	基金	jījīn	fund; endowment	6
投降	投降	tóuxiáng	to surrender	6
灵感	靈感	línggǎn	inspiration; insight; a burst of creativity in scientific or artistic endeavor	6
漫画	漫畫	mànhuà	comics; manga	6
预言	預言	yùyán	predict; prophecy	6
角落	角落	jiǎoluò	corner; nook	6
策略	策略	cèlüè	tactics; plot	6
领先	領先	lǐngxiān	leadership; to lead; be in front	6
装备	裝備	zhuāngbèi	equipment; to equip; to outfit	6
流氓	流氓	liúmáng	rogue; hooligan; gangster	6
声明	聲明	shēngmíng	statement; declare; proclaim	6
排除	排除	páichú	eliminate; get rid of; remove	6
成交	成交	chéngjiāo	complete a contract; clinch a deal; to seal	6
皇后	皇后	huánghòu	an empress	6
消防	消防	xiāofáng	fire-fighting; fire prevention and control	6
吼	吼	hǒu	roar; howl	6
发动	發動	fādòng	to start; to launch; mobilize	6
集团	集團	jítuán	group; bloc; circle; clique	6
协助	協助	xiézhù	assist; to help	6
动力	動力	dònglì	power; motion; impetus; driving force	6
阴谋	陰謀	yīnmóu	a plot; a conspiracy	6
性命	性命	xìngmìng	life	6
协会	協會	xiéhuì	an association; a society	6
喉咙	喉嚨	hóulóng	throat; larynx	6
爆发	爆發	bàofā	break out; erupt; explode	6
陷害	陷害	xiànhài	cast blame on; to frame	6
瞄准	瞄准	miáozhǔn	take aim (a weapon at a target)	6
随意	隨意	suíyì	as one wishes; according to one's wishes	6
荒唐	荒唐	huāngtang	beyond belief; preposterous; absurd; intemperate	6
策划	策劃	cèhuà	plot; scheme; bring about	6
弥补	彌補	míbǔ	make up for a deficiency; remedy; offset	6
党	黨	dǎng	party; club; association	6
来源	來源	láiyuán	source; originate	6
判决	判決	pànjué	judgment (by a court of law); adjudicate	6
陷阱	陷阱	xiànjǐng	trap; snare	6
公正	公正	gōngzhèng	just; fair	6
依靠	依靠	yīkào	rely on; depend on	6
委托	委托	wěituō	to entrust; to trust; to ensign; to commission	6
犬	犬	quǎn	dog (Kangxi radical 94)	6
冲突	沖突	chōngtū	conflict; clash	6
指示	指示	zhǐshì	indicate; instruct; instructions	6
化妆	化妝	huà zhuāng	put on make-up	6
端	端	duān	end; beginning; extremity; carry holding something from the sides	6
卑鄙	卑鄙	bēibǐ	base; mean; despicable; contemptible; unprincipled	6
人士	人士	rénshì	person; public figure	6
脆弱	脆弱	cuìruò	weak; fragile; flimsy; frail	6
侵犯	侵犯	qīnfàn	encroach on; infringe on; violation	6
器官	器官	qìguān	organ; apparatus	6
考验	考驗	kǎoyàn	put to the test; trial	6
崇拜	崇拜	chóngbài	worship; adore	6
魔术	魔術	móshù	magic	6
欲望	欲望	yùwàng	desire; lust	6
实力	實力	shílì	strength	6
赌博	賭博	dǔbó	to gamble	6
处境	處境	chǔjìng	plight; unfavorable situation	6
继承	繼承	jìchéng	inherit; carry on; succeed	6
晃	晃	huàng, huǎng	to sway; to shake | to dazzle; to flash past	6
雇佣	雇佣	gùyōng	employ; hire	6
隔离	隔離	gélí	insulate; separate; isolate	6
企图	企圖	qǐtú	(to ) attempt; try; attempt	6
无能为力	無能為力	wú néng wéi lì	incapable of action; powerless; impotent	6
领袖	領袖	lǐngxiù	leader	6
挣扎	掙扎	zhēngzhá	to struggle	6
丁	丁	dīng	male adult; robust; cubes (of food); T-shaped (4th Heavenly Stem)	6
骚扰	騷擾	sāorǎo	harass; disturb; molest; cause a commotion	6
难堪	難堪	nánkān	hard to take; endure; embarrassed	6
许可	許可	xǔkě	allow; permit; permission	6
汇报	匯報	huìbào	report; give an account of; to collect information and report back	6
过度	過度	guòdù	excessive; exceeding; lavishly	6
肺	肺	fèi	lung	6
提示	提示	tíshì	to prompt; to present; to point out; to draw attention to sth; hint; brief; cue	6
包围	包圍	bāowéi	surround; encircle; hem in	6
混合	混合	hùnhé	to mix; to blend	6
明智	明智	míngzhì	wise	6
武装	武裝	wǔzhuāng	arms; equipment; to arm	6
透露	透露	tòulù	divulge; to reveal; leak out	6
斗争	斗爭	dòuzhēng	to struggle; to fight for; to battle	6
指甲	指甲	zhǐjia	fingernail	6
选举	選舉	xuǎnjǔ	elect; election	6
足以	足以	zúyǐ	sufficient to ...; so much so that; sufficiently	6
隐私	隱私	yǐnsī	privacy; personal secret	6
口音	口音	kǒuyīn	accent	6
旋转	旋轉	xuánzhuǎn	to whirl; to spin; rotate	6
穿越	穿越	chuānyuè	pass through; cut across	6
回顾	回顧	huígù	look back; to review	6
扁	扁	biǎn, piān	flat	6
欢乐	歡樂	huānlè	gaiety; glee; delighted	6
环节	環節	huánjié	link; sector; segment (of annelid worms)	6
抚养	撫養	fǔyǎng	foster; bring up; raise	6
残酷	殘酷	cánkù	cruel	6
使命	使命	shǐmìng	a (diplomatic or other) mission	6
酒精	酒精	jiǔjīng	alcohol; ethanol	6
场合	場合	chǎnghé	occasion; situation	6
模型	模型	móxíng	model; mould; matrix; pattern	6
通讯	通訊	tōngxùn	communication; correspondence; news dispatch	6
评估	評估	pínggū	evaluate	6
解除	解除	jiěchú	remove; relieve (someone of their duties); sack; get rid of	6
给予	給予	jǐyǔ	to give	6
典型	典型	diǎnxíng	typical case; model	6
伪造	偽造	wěizào	forge; to fake; to counterfeit	6
掩盖	掩蓋	yǎngài	conceal; cover up; hide behind	6
团结	團結	tuánjié	unite; hold a rally; join forces	6
趴	趴	pā	lie on one's stomach	6
翘	翹	qiáo, qiào	to raise; to become warped | stick up; bend upwards	6
诱惑	誘惑	yòuhuò	tempt; temptation; entice; lure; attract	6
火箭	火箭	huǒjiàn	rocket	6
负担	負擔	fùdān	to (bear a) burden; carry; a load	6
轮胎	輪胎	lúntāi	tire (of a wheel)	6
团体	團體	tuántǐ	group; organization; team	6
倾向	傾向	qīngxiàng	trend; tendency; inclination	6
遭遇	遭遇	zāoyù	befall; suffer; encounter	6
统治	統治	tǒngzhì	to rule (a country); govern; governance	6
嘴唇	嘴唇	zuǐchún	lip	6
边缘	邊緣	biānyuán	edge; fringe; verge; brink	6
复活	復活	fùhuó	resurrection	6
双胞胎	雙胞胎	shuāngbāotāi	twins	6
居民	居民	jūmín	resident; inhabitant	6
蜡烛	蠟燭	làzhú	candle	6
立场	立場	lìchǎng	position; standpoint	6
意志	意志	yìzhì	will; willpower; determination	6
情形	情形	qíngxing	circumstances; situation	6
仁慈	仁慈	réncí	benevolent; kindhearted; charitable	6
隧道	隧道	suìdào	tunnel	6
无比	無比	wúbǐ	matchless; incomparable	6
导弹	導彈	dǎodàn	guided missile; cruise missile	6
一向	一向	yíxiàng	all along; the whole time; constantly; always	6
突破	突破	tūpò	break through; breakthrough	6
本事	本事	běnshi	ability; skill; capability; (-shì: this matter; literary source)	6
指令	指令	zhǐlìng	order; command; instruction	6
石油	石油	shíyóu	oil; petroleum	6
撤退	撤退	chètuì	retreat	6
悲惨	悲慘	bēicǎn	miserable; tragic	6
模式	模式	móshì	model; pattern; method	6
风暴	風暴	fēngbào	storm; violent commotion	6
忽略	忽略	hūlüè	ignore; forget about; neglect	6
外表	外表	wàibiǎo	outward appearance; external; outside	6
额外	額外	éwài	extra; added; additional	6
干扰	干擾	gānrǎo	interfere; obstruction	6
防守	防守	fángshǒu	to defend; protect; to guard	6
牵	牽	qiān	to lead along; to pull (an animal on a tether)	6
欺负	欺負	qīfu	to bully; intimidate	6
挽救	挽救	wǎnjiù	to rescue; retrieve; to remedy	6
